Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category
TableTennisHall,4.4,-182,30.736234,76.761833,EventVenue,Stadium
CycleTrack,4.8,-4,30.740248,76.774823,EventVenue,Stadium
16C,N/A,N/A,30.742691,76.776211,EventVenue,Stadium
ArenJewellers,4.9,-46,30.734275,76.769995,EventVenue,ArenaName,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category
OrientalHallkk,4,-1,30.678478,76.746239,Transportation,Airport
FreeCarParkingOpossiteToRamMandirAdjactentToGround,4.7,-3,30.695752,76.765275,Transportation,Airport
ParkingLot,3.9,-7,N/A,N/A,Transportation,Airport
BestTaxiServiceinChandigarh|Mohali|Zirakpur,5,-2,30.700452,76.764385,Transportation,Airport
ChandigarhTaxiService-BestTaxiserviceinMohali|ManaliTaxiservice|CabserviceinMohali|AirportTaxiservice,5,-3,30.681864,76.744322,Transportation,Airport
Phase-11(Mohali),N/A,N/A,30.677279,76.748269,Transportation,RailwayStation
Phase11,N/A,N/A,30.680943,76.753979,Transportation,RailwayStation
TubewellPark,N/A,N/A,30.675799,76.743029,Transportation,RailwayStation
Sector48,N/A,N/A,30.682639,76.755846,Transportation,RailwayStation
DhillonServicestation,N/A,N/A,30.685106,76.760723,Transportation,RailwayStation
Sector64Market/Phase10,N/A,N/A,30.687765,76.738422,Transportation,BusStop
Sector67Market,N/A,N/A,30.681226,76.728911,Transportation,BusStop
Sector64/63,N/A,N/A,30.688715,76.736875,Transportation,BusStop
ChokePullBusStop,N/A,N/A,30.686585,76.732944,Transportation,BusStop
Forestcomplex,N/A,N/A,30.691455,76.726763,Transportation,BusStop
WaraichTaxiStand,4.8,-90,30.687509,76.737874,Transportation,TaxiStand
SunilTour&Travels,4.7,-69,30.692485,76.743972,Transportation,TaxiStand
SamarHolidaysTaxiHireServiceChandigarh,5,-25,30.692461,76.743871,Transportation,TaxiStand
NEWBAIDWANTAXISERVICESECTOR-69,4.8,-24,30.690739,76.723556,Transportation,TaxiStand
KaranTaxiStand,4.9,-111,30.697666,76.721169,Transportation,TaxiStand
ParkingLot,3.9,-7,N/A,N/A,Transportation,Airport
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,Airport
NorthSafar,4.9,-8,30.693985,76.747413,Transportation,Airport
BawaTaxiservice,4.7,-12,30.692445,76.743844,Transportation,Airport
Sector-45,N/A,N/A,30.708555,76.756482,Transportation,RailwayStation
DhillonServicestation,N/A,N/A,30.685106,76.760723,Transportation,RailwayStation
Sector68/67,N/A,N/A,30.687284,76.731975,Transportation,RailwayStation
Sector51/50,N/A,N/A,N/A,N/A,Transportation,RailwayStation
CityPark,N/A,N/A,30.687488,76.730614,Transportation,RailwayStation
MohaliBusStand,N/A,N/A,30.696343,76.727763,Transportation,BusStop
BusStop,N/A,N/A,30.698018,76.731113,Transportation,BusStop
Sector-49A,N/A,N/A,30.697828,76.751719,Transportation,BusStop
InterStateBusTerminus,N/A,N/A,30.696545,76.726831,Transportation,BusStop
Forestcomplex,N/A,N/A,30.691455,76.726763,Transportation,BusStop
WaraichTaxiStand,4.8,-90,30.687509,76.737874,Transportation,TaxiStand
mohalitaxiservice,4.8,-23,N/A,N/A,Transportation,TaxiStand
SunilTour&Travels,4.7,-69,30.692485,76.743972,Transportation,TaxiStand
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,TaxiStand
WhiteTaxiIndiaCabServiceChandigarh,5,-53,30.695614,76.725486,Transportation,TaxiStand
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,Airport
KingTravelChandighar,N/A,N/A,30.710007,76.749746,Transportation,Airport
SomaTourandTravel,4.7,-19,30.706055,76.753198,Transportation,Airport
NorthernTravels-ChandigarhTaxiservices,4.7,-24,30.707475,76.757704,Transportation,Airport
M.kTravelChandigarh,N/A,N/A,30.704067,76.757372,Transportation,Airport
Sector-45,N/A,N/A,30.708555,76.756482,Transportation,RailwayStation
BusStation43Chandigarh,4.3,"-2,387",30.716564,76.743267,Transportation,RailwayStation
Sector45/44TowardsISBT43,N/A,N/A,30.710432,76.757532,Transportation,RailwayStation
GeneralBusStand,3.9,-25,30.716356,76.743876,Transportation,RailwayStation
Sector43/44,N/A,N/A,30.716456,76.752457,Transportation,RailwayStation
BusStop-Sector52B,N/A,N/A,30.71099,76.737313,Transportation,BusStop
Phase-7,N/A,N/A,30.703958,76.726884,Transportation,BusStop
Sector-45(Burail),N/A,N/A,30.705785,76.757525,Transportation,BusStop
BusStop-Sector51B,N/A,N/A,30.707748,76.741736,Transportation,BusStop
Sector44/45,N/A,N/A,30.708795,76.754449,Transportation,BusStop
FastCabTaxiserviceChandigarh,4.9,-38,30.707638,76.755443,Transportation,TaxiStand
SharmaToursAndTravel-TaxiService,4.9,-132,30.711484,76.757359,Transportation,TaxiStand
mohalitaxiservice,4.8,-23,N/A,N/A,Transportation,TaxiStand
MantraTour&Travels:TaxiServiceinChandigarh,4.9,-357,30.710862,76.735621,Transportation,TaxiStand
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,TaxiStand
ISBTSector43,4.4,"-1,314",30.716731,76.742992,Transportation,Airport
ISBTSector-43,4.3,"-1,887",30.717167,76.743415,Transportation,Airport
Sector43/44,N/A,N/A,30.716456,76.752457,Transportation,Airport
BusStandSector43,4.3,"-1,982",30.716119,76.743098,Transportation,Airport
LocalBusStandSec43,4.2,-110,30.717316,76.743575,Transportation,Airport
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,5,-32,30.725534,76.759063,Transportation,RailwayStation
Sector-45,N/A,N/A,30.708555,76.756482,Transportation,RailwayStation
BusStation43Chandigarh,4.3,"-2,387",30.716564,76.743267,Transportation,RailwayStation
Sector45/44TowardsISBT43,N/A,N/A,30.710432,76.757532,Transportation,RailwayStation
GeneralBusStand,3.9,-25,30.716356,76.743876,Transportation,RailwayStation
BusStop-Sector52B,N/A,N/A,30.71099,76.737313,Transportation,BusStop
BusStop-Sector51B,N/A,N/A,30.707748,76.741736,Transportation,BusStop
Phase3ASector53BusStop,N/A,N/A,30.7146,76.726753,Transportation,BusStop
BusStop-Sector53,N/A,N/A,30.717211,76.734299,Transportation,BusStop
Sector44Market,N/A,N/A,30.713187,76.752345,Transportation,BusStop
H&BCab,4.9,-333,30.716747,76.75864,Transportation,TaxiStand
taxiservicekirantravels,4.4,-39,30.715142,76.742866,Transportation,TaxiStand
ChandigarhToDelhiCabs,5,-60,30.712422,76.736617,Transportation,TaxiStand
FastCabTaxiserviceChandigarh,4.9,-38,30.707638,76.755443,Transportation,TaxiStand
SharmaToursAndTravel-TaxiService,4.9,-132,30.711484,76.757359,Transportation,TaxiStand
IndiraGandhiInstituteofAeronautics,4.6,-120,30.7201,76.757717,Transportation,Airport
CustomsofficeAirportChandigarh,5,-2,30.728361,76.745115,Transportation,Airport
BookingSquad,4.7,-29,30.720415,76.757325,Transportation,Airport
DestinationIQ,4.7,-166,30.720155,76.757762,Transportation,Airport
ISBTSector43,4.4,"-1,314",30.716731,76.742992,Transportation,Airport
BusStation43Chandigarh,N/A,N/A,30.716564,76.743267,Transportation,RailwayStation
GeneralBusStand,N/A,N/A,30.716356,76.743876,Transportation,RailwayStation
Sector43/44,N/A,N/A,30.716456,76.752457,Transportation,RailwayStation
ISBTSector-43,N/A,N/A,30.717167,76.743415,Transportation,RailwayStation
CloakRoom,N/A,N/A,30.71683,76.744197,Transportation,RailwayStation
Sector-42C,N/A,N/A,N/A,N/A,Transportation,BusStop
BusStop-Sector53,N/A,N/A,30.717211,76.734299,Transportation,BusStop
Sector43/44,N/A,N/A,30.716456,76.752457,Transportation,BusStop
Sector35Market,N/A,N/A,30.726133,76.759084,Transportation,BusStop
Phase2,N/A,N/A,30.723915,76.728323,Transportation,BusStop
H&BCab,4.9,-333,30.716747,76.75864,Transportation,TaxiStand
OmSaiTravels-CabServiceInChandigarh,4.8,-40,30.728012,76.749827,Transportation,TaxiStand
TinkaTaxiStand,4.6,-31,30.724214,76.726424,Transportation,TaxiStand
BESTTAXISERVICEINCHANDIGARHSHIMLAMANALITOURPACKAGESOUTSTATIONTAXISERVICE-CHANDIGARHCARRENTAL,4.9,-131,30.730932,76.735403,Transportation,TaxiStand
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,5,-32,30.725534,76.759063,Transportation,TaxiStand
IndiraGandhiInstituteofAeronautics,4.6,-120,30.7201,76.757717,Transportation,Airport
GlobalAirways,4.6,-25,30.729168,76.75783,Transportation,Airport
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,5,-32,30.725534,76.759063,Transportation,Airport
SkylinesAviation&HospitalityManagement,5,-3,30.719591,76.764023,Transportation,Airport
OrbitAviationPvtLtd,2.1,-536,30.721452,76.729989,Transportation,Airport
CellStationAirTicket,N/A,N/A,30.738101,76.766271,Transportation,RailwayStation
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,N/A,N/A,30.725534,76.759063,Transportation,RailwayStation
Sector-41B(Buterla),N/A,N/A,30.731905,76.738111,Transportation,RailwayStation
RailwayTicketBooking,N/A,N/A,30.731935,76.734633,Transportation,RailwayStation
Sector23/22,N/A,N/A,30.735806,76.767321,Transportation,RailwayStation
Sector41B,N/A,N/A,30.737272,76.741375,Transportation,BusStop
Sector-42C,N/A,N/A,N/A,N/A,Transportation,BusStop
Sector40MarketBusStop,N/A,N/A,30.73745,76.734117,Transportation,BusStop
Sector42ABusStop,N/A,N/A,30.729632,76.748657,Transportation,BusStop
BusStop-Sector40B,N/A,N/A,30.73745,76.73455,Transportation,BusStop
BESTTAXISERVICEINCHANDIGARHSHIMLAMANALITOURPACKAGESOUTSTATIONTAXISERVICE-CHANDIGARHCARRENTAL,4.9,-131,30.730932,76.735403,Transportation,TaxiStand
SainiTaxiServices,4.8,-70,30.731559,76.738831,Transportation,TaxiStand
CABSERVICEINCHANDIGARH,4.7,-72,30.733453,76.736222,Transportation,TaxiStand
MrSinghCab,4.7,-113,N/A,N/A,Transportation,TaxiStand
OmSaiTravels-CabServiceInChandigarh,4.8,-40,30.728012,76.749827,Transportation,TaxiStand
13#taxiservice,4,-4,30.744929,76.743092,Transportation,Airport
LeisurefliesTravelsPvtLtd,4.9,-113,30.742734,76.745078,Transportation,Airport
MrSinghCab,4.7,-113,N/A,N/A,Transportation,Airport
Sector41/37,3.8,-5,30.734454,76.744986,Transportation,Airport
DesiTaxiServiceChandigarh,5,-1,30.740821,76.744473,Transportation,Airport
CellStationAirTicket,N/A,N/A,30.738101,76.766271,Transportation,RailwayStation
Sector-41B(Buterla),N/A,N/A,30.731905,76.738111,Transportation,RailwayStation
RailwayTicketBooking,N/A,N/A,30.731935,76.734633,Transportation,RailwayStation
Sector23/22,N/A,N/A,30.735806,76.767321,Transportation,RailwayStation
Sector35/22,N/A,N/A,N/A,N/A,Transportation,RailwayStation
Sector40/39,N/A,N/A,30.739726,76.730984,Transportation,BusStop
Sector41B,N/A,N/A,30.737272,76.741375,Transportation,BusStop
Sector38/37,N/A,N/A,30.739026,76.743816,Transportation,BusStop
Sector40MarketBusStop,N/A,N/A,30.73745,76.734117,Transportation,BusStop
BusStop-Sector24C,N/A,N/A,30.744077,76.754585,Transportation,BusStop
CABSERVICEINCHANDIGARH,4.7,-72,30.733453,76.736222,Transportation,TaxiStand
MrSinghCab,4.7,-113,N/A,N/A,Transportation,TaxiStand
BalajiTaxiservices,4.9,-39,30.733321,76.738396,Transportation,TaxiStand
SainiTaxiServices,4.8,-70,30.731559,76.738831,Transportation,TaxiStand
ShivShaktiTour&Travels-OutstationTaxiService-CorporateTaxiServiceInChandigarh,5,-111,30.734453,76.735552,Transportation,TaxiStand
OrientalHallkk,4,-1,30.678478,76.746239,Transportation,Airport
FreeCarParkingOpossiteToRamMandirAdjactentToGround,4.7,-3,30.695752,76.765275,Transportation,Airport
ParkingLot,3.9,-7,N/A,N/A,Transportation,Airport
BestTaxiServiceinChandigarh|Mohali|Zirakpur,5,-2,30.700452,76.764385,Transportation,Airport
ChandigarhTaxiService-BestTaxiserviceinMohali|ManaliTaxiservice|CabserviceinMohali|AirportTaxiservice,5,-3,30.681864,76.744322,Transportation,Airport
Phase-11(Mohali),N/A,N/A,30.677279,76.748269,Transportation,RailwayStation
Phase11,N/A,N/A,30.680943,76.753979,Transportation,RailwayStation
TubewellPark,N/A,N/A,30.675799,76.743029,Transportation,RailwayStation
Sector48,N/A,N/A,30.682639,76.755846,Transportation,RailwayStation
DhillonServicestation,N/A,N/A,30.685106,76.760723,Transportation,RailwayStation
Sector-48B(Opposite),N/A,N/A,30.686574,76.762656,Transportation,BusStop
Sector64Market/Phase10,N/A,N/A,30.687765,76.738422,Transportation,BusStop
Sector64/63,N/A,N/A,30.688715,76.736875,Transportation,BusStop
ChokePullBusStop,N/A,N/A,30.686585,76.732944,Transportation,BusStop
BusStop-Phase9,N/A,N/A,30.692504,76.734806,Transportation,BusStop
WaraichTaxiStand,4.8,-90,30.687509,76.737874,Transportation,TaxiStand
VISHALTAXISERVICE|OneWayTaxiService|BestTaxiServiceinChandigarh/Mohali/Panchkula.,4.9,-70,30.692562,76.765838,Transportation,TaxiStand
SunilTour&Travels,4.7,-69,30.692485,76.743972,Transportation,TaxiStand
SamarHolidaysTaxiHireServiceChandigarh,5,-25,30.692461,76.743871,Transportation,TaxiStand
B.ATaxiService,5,-79,30.680192,76.746765,Transportation,TaxiStand
ParkingLot,3.9,-7,N/A,N/A,Transportation,Airport
BestTaxiServiceinChandigarh|Mohali|Zirakpur,5,-2,30.700452,76.764385,Transportation,Airport
MakeMyTripIndiaPrivateLimited,3.9,-9,30.687917,76.737649,Transportation,Airport
FreeParkingLot,5,-1,30.693448,76.770426,Transportation,Airport
ForeverTravels-BesttravelagencyinTricity|AirlineTravelAgency,4.8,-140,30.686255,76.738714,Transportation,Airport
Sector46BusStop,N/A,N/A,30.702196,76.762964,Transportation,BusStop
Sector-49A,N/A,N/A,30.697828,76.751719,Transportation,BusStop
BusStop-Phase9,N/A,N/A,30.692504,76.734806,Transportation,BusStop
Sector-49A,N/A,N/A,30.693843,76.752732,Transportation,BusStop
Sector62/63(U.T.Border),N/A,N/A,30.698463,76.738208,Transportation,BusStop
VISHALTAXISERVICE|OneWayTaxiService|BestTaxiServiceinChandigarh/Mohali/Panchkula.,4.9,-70,30.692562,76.765838,Transportation,TaxiStand
WaraichTaxiStand,4.8,-90,30.687509,76.737874,Transportation,TaxiStand
SunilTour&Travels,4.7,-69,30.692485,76.743972,Transportation,TaxiStand
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,TaxiStand
SamarHolidaysTaxiHireServiceChandigarh,5,-25,30.692461,76.743871,Transportation,TaxiStand
ChandigarhToDelhiCabs,5,-60,30.712422,76.736617,Transportation,Airport
BestTaxiServiceinChandigarh|Mohali|Zirakpur,5,-2,30.700452,76.764385,Transportation,Airport
FreeParkingLot,5,-1,30.693448,76.770426,Transportation,Airport
ISBTSector43,4.4,"-1,314",30.716731,76.742992,Transportation,Airport
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,Airport
Sector-45,N/A,N/A,30.708555,76.756482,Transportation,RailwayStation
Sector45/44TowardsISBT43,N/A,N/A,30.710432,76.757532,Transportation,RailwayStation
Sector51/50,N/A,N/A,N/A,N/A,Transportation,RailwayStation
Sector45-CPolicePostBurail,N/A,N/A,30.704535,76.757577,Transportation,RailwayStation
AmaliaPumpCNGFillingCentre,4,"-2,718",30.709726,76.748739,Transportation,RailwayStation
BusStop-Sector52B,N/A,N/A,30.71099,76.737313,Transportation,BusStop
Sector44BusStop,N/A,N/A,30.7098,76.765239,Transportation,BusStop
Sector-45(Burail),N/A,N/A,30.705785,76.757525,Transportation,BusStop
Sector-46B,N/A,N/A,30.704853,76.762486,Transportation,BusStop
Sector46BusStop,N/A,N/A,30.702196,76.762964,Transportation,BusStop
FastCabTaxiserviceChandigarh,4.9,-38,30.707638,76.755443,Transportation,TaxiStand
SatishTaxi,5,-26,30.708024,76.765031,Transportation,TaxiStand
SharmaToursAndTravel-TaxiService,4.9,-132,30.711484,76.757359,Transportation,TaxiStand
MantraTour&Travels:TaxiServiceinChandigarh,4.9,-357,30.710862,76.735621,Transportation,TaxiStand
RAWAT-TaxiServiceChandigarh:OneWayToDelhiAirport,5,-40,30.700018,76.75326,Transportation,TaxiStand
SkyFlyersAirHostessTrainingInstituteinChandigarh,4.7,-55,30.724469,76.768679,Transportation,Airport
IndiraGandhiInstituteofAeronautics,4.6,-120,30.7201,76.757717,Transportation,Airport
OSCARAHA-AirHostessAcademy,4.4,-135,30.722258,76.769251,Transportation,Airport
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,5,-32,30.725534,76.759063,Transportation,Airport
SkylinesAviation&HospitalityManagement,5,-3,30.719591,76.764023,Transportation,Airport
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,5,-32,30.725534,76.759063,Transportation,RailwayStation
Sector-45,N/A,N/A,30.708555,76.756482,Transportation,RailwayStation
BusStation43Chandigarh,4.3,"-2,387",30.716564,76.743267,Transportation,RailwayStation
Sector45/44TowardsISBT43,N/A,N/A,30.710432,76.757532,Transportation,RailwayStation
GeneralBusStand,3.9,-25,30.716356,76.743876,Transportation,RailwayStation
BusStop-Sector52B,N/A,N/A,30.71099,76.737313,Transportation,BusStop
Sector44BusStop,N/A,N/A,30.7098,76.765239,Transportation,BusStop
BusStop-Sector51B,N/A,N/A,30.707748,76.741736,Transportation,BusStop
BusStop-Sector53,N/A,N/A,30.717211,76.734299,Transportation,BusStop
Sector44Market,N/A,N/A,30.713187,76.752345,Transportation,BusStop
H&BCab,4.9,-333,30.716747,76.75864,Transportation,TaxiStand
taxiservicekirantravels,4.4,-39,30.715142,76.742866,Transportation,TaxiStand
ChandigarhToDelhiCabs,5,-60,30.712422,76.736617,Transportation,TaxiStand
FastCabTaxiserviceChandigarh,4.9,-38,30.707638,76.755443,Transportation,TaxiStand
SatishTaxi,5,-26,30.708024,76.765031,Transportation,TaxiStand
IndiraGandhiInstituteofAeronautics,4.6,-120,30.7201,76.757717,Transportation,Airport
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,5,-32,30.725534,76.759063,Transportation,Airport
SkylinesAviation&HospitalityManagement,5,-3,30.719591,76.764023,Transportation,Airport
CustomsofficeAirportChandigarh,5,-2,30.728361,76.745115,Transportation,Airport
BookingSquad,4.7,-29,30.720415,76.757325,Transportation,Airport
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,N/A,N/A,30.725534,76.759063,Transportation,RailwayStation
GeneralBusStand,N/A,N/A,30.716356,76.743876,Transportation,RailwayStation
Sector43/44,N/A,N/A,30.716456,76.752457,Transportation,RailwayStation
CloakRoom,N/A,N/A,30.71683,76.744197,Transportation,RailwayStation
ACDormitoryRestHouse,N/A,N/A,30.716863,76.744216,Transportation,RailwayStation
Sector-42C,N/A,N/A,N/A,N/A,Transportation,BusStop
Sector35Market,N/A,N/A,30.726133,76.759084,Transportation,BusStop
BusStop-Sector53,N/A,N/A,30.717211,76.734299,Transportation,BusStop
Sector43/44,N/A,N/A,30.716456,76.752457,Transportation,BusStop
Sector35/34LightPoint,N/A,N/A,30.722373,76.763289,Transportation,BusStop
H&BCab,4.9,-333,30.716747,76.75864,Transportation,TaxiStand
OmSaiTravels-CabServiceInChandigarh,4.8,-40,30.728012,76.749827,Transportation,TaxiStand
BESTTAXISERVICEINCHANDIGARHSHIMLAMANALITOURPACKAGESOUTSTATIONTAXISERVICE-CHANDIGARHCARRENTAL,4.9,-131,30.730932,76.735403,Transportation,TaxiStand
MOHANTRAVELS-BestTaxiServiceChandigarh,4.9,-49,30.722929,76.76243,Transportation,TaxiStand
GuruTegBahadurTaxiStand|LuxuryFortunerCarforWeddinginChandigarh,4.9,-46,30.7176,76.767097,Transportation,TaxiStand
"ShaheedBhagatSinghInternationalAirport,Chandigarh",4.3,"-19,906",30.667955,76.786031,Transportation,Airport
ChandigarhInternationalAirport(IXC),4,-24,30.66887,76.786602,Transportation,Airport
Chandigarhairport,4.3,-425,30.667688,76.785845,Transportation,Airport
ChandigarhAirportDepartureTerminal(IXC),4.3,-668,30.667628,76.785911,Transportation,Airport
NewAirport,4,-17,N/A,N/A,Transportation,Airport
CellStationAirTicket,N/A,N/A,30.738101,76.766271,Transportation,RailwayStation
Viktaxi|ChandigarhRailwayStationTaxi|ChandigarhAirportTaxi,N/A,N/A,30.725534,76.759063,Transportation,RailwayStation
Sector-41B(Buterla),N/A,N/A,30.731905,76.738111,Transportation,RailwayStation
RailwayTicketBooking,N/A,N/A,30.731935,76.734633,Transportation,RailwayStation
IndianRailwayCateringandTourismCorporationLtd,N/A,N/A,30.723304,76.768915,Transportation,RailwayStation
Sector41B,N/A,N/A,30.737272,76.741375,Transportation,BusStop
Sector-42C,N/A,N/A,N/A,N/A,Transportation,BusStop
Sector40MarketBusStop,N/A,N/A,30.73745,76.734117,Transportation,BusStop
Sector35Market,N/A,N/A,30.726133,76.759084,Transportation,BusStop
Sector42ABusStop,N/A,N/A,30.729632,76.748657,Transportation,BusStop
BESTTAXISERVICEINCHANDIGARHSHIMLAMANALITOURPACKAGESOUTSTATIONTAXISERVICE-CHANDIGARHCARRENTAL,4.9,-131,30.730932,76.735403,Transportation,TaxiStand
SainiTaxiServices,4.8,-70,30.731559,76.738831,Transportation,TaxiStand
CABSERVICEINCHANDIGARH,4.7,-72,30.733453,76.736222,Transportation,TaxiStand
MrSinghCab,4.7,-113,N/A,N/A,Transportation,TaxiStand
OmSaiTravels-CabServiceInChandigarh,4.8,-40,30.728012,76.749827,Transportation,TaxiStand
LeisurefliesTravelsPvtLtd,4.9,-113,30.742734,76.745078,Transportation,Airport
MrSinghCab,4.7,-113,N/A,N/A,Transportation,Airport
SaiTour&Travels,4.6,-615,30.744597,76.761113,Transportation,Airport
Sector41/37,3.8,-5,30.734454,76.744986,Transportation,Airport
DesiTaxiServiceChandigarh,5,-1,30.740821,76.744473,Transportation,Airport
NorthernRiders,N/A,N/A,30.744381,76.744292,Transportation,RailwayStation
Sector41/37,N/A,N/A,30.734454,76.744986,Transportation,RailwayStation
SoodDharamshala,N/A,N/A,30.733058,76.763796,Transportation,RailwayStation
WingsTravels,N/A,N/A,30.74095,76.74461,Transportation,RailwayStation
OutstationCabsChandigarh,N/A,N/A,30.737366,76.763548,Transportation,RailwayStation
