Name,Rating,Number of Reviews,Latitude,Longitude,Search Query,UTC_Time,CenterLat,CenterLon,Distance_m
Westpost Outdoor Ice Skating formerly Pentagon Row,4.3,(156),38.8633738,-77.0630541,Arena,38.836359,-77.048358,3262.3
DC Armory,4.2,"(1,197)",38.8885417,-76.9754833,Arena,38.836359,-77.048358,8572.1
CareFirst Arena,4.4,(534),38.8469016,-76.9913962,Arena,38.836359,-77.028358,3409.1
Capital One Arena,4.5,"(15,847)",38.8981675,-77.0208568,Arena,38.836359,-77.028358,6903.4
Carefirst Arena,4.5,(32),38.8468564,-76.9910452,Arena,38.836359,-77.028358,3435.9
Arena Stage at the Mead Center for American Theater,4.8,"(1,749)",38.8773022,-77.0201384,Arena,38.836359,-77.028358,4607.9
McDonough Arena,4.7,(55),38.9076464,-77.0774221,Arena,38.836359,-77.028358,8993.0
Arena Stage,4.4,(20),38.8773521,-77.0204966,Arena,38.836359,-77.028358,4608.7
CapitalOne Arena Media Entrance,4.5,(24),38.8977493,-77.0201295,Arena,38.836359,-77.028358,6863.3
Bender Arena,4.4,(149),38.9378426,-77.0900614,Arena,38.836359,-77.028358,12484.4
DC Armory,4.2,"(1,197)",38.8885417,-76.9754833,Arena,38.836359,-77.028358,7391.0
Westpost Outdoor Ice Skating formerly Pentagon Row,4.3,(156),38.8633738,-77.0630541,Arena,38.836359,-77.028358,4248.6
Capital One Arena,4.5,"(15,847)",38.8981675,-77.0208568,Arena,38.856359,-77.048358,5223.0
Westpost Outdoor Ice Skating formerly Pentagon Row,4.3,(156),38.8633738,-77.0630541,Arena,38.856359,-77.048358,1492.5
Arena Stage at the Mead Center for American Theater,4.8,"(1,749)",38.8773022,-77.0201384,Arena,38.856359,-77.048358,3375.2
CareFirst Arena,4.4,(534),38.8469016,-76.9913962,Arena,38.856359,-77.048358,5043.5
Arena Stage,4.4,(20),38.8773521,-77.0204966,Arena,38.856359,-77.048358,3356.7
McDonough Arena,4.7,(55),38.9076464,-77.0774221,Arena,38.856359,-77.048358,6233.1
CapitalOne Arena Media Entrance,4.5,(24),38.8977493,-77.0201295,Arena,38.856359,-77.048358,5210.9
Bender Arena,4.4,(149),38.9378426,-77.0900614,Arena,38.856359,-77.048358,9752.9
Carefirst Arena,4.5,(32),38.8468564,-76.9910452,Arena,38.856359,-77.048358,5074.3
DC Armory,4.2,"(1,197)",38.8885417,-76.9754833,Arena,38.856359,-77.048358,7253.1
Capital One Arena,4.5,"(15,847)",38.8981675,-77.0208568,Arena,38.856359,-77.028358,4694.0
CareFirst Arena,4.4,(534),38.8469016,-76.9913962,Arena,38.856359,-77.028358,3369.1
Arena Stage at the Mead Center for American Theater,4.8,"(1,749)",38.8773022,-77.0201384,Arena,38.856359,-77.028358,2435.1
Arena Stage,4.4,(20),38.8773521,-77.0204966,Arena,38.856359,-77.028358,2431.5
Carefirst Arena,4.5,(32),38.8468564,-76.9910452,Arena,38.856359,-77.028358,3399.5
Audi Field,4.6,"(3,880)",38.8684009,-77.0128693,Arena,38.856359,-77.028358,1895.1
McDonough Arena,4.7,(55),38.9076464,-77.0774221,Arena,38.856359,-77.028358,7110.5
CapitalOne Arena Media Entrance,4.5,(24),38.8977493,-77.0201295,Arena,38.856359,-77.028358,4657.2
DC Armory,4.2,"(1,197)",38.8885417,-76.9754833,Arena,38.856359,-77.028358,5810.2
Bender Arena,4.4,(149),38.9378426,-77.0900614,Arena,38.856359,-77.028358,10517.0
Capital One Arena,4.5,"(15,847)",38.8981675,-77.0208568,Arena,38.876359,-77.048358,3398.0
Arena Stage at the Mead Center for American Theater,4.8,"(1,749)",38.8773022,-77.0201384,Arena,38.876359,-77.048358,2445.1
Arena Stage,4.4,(20),38.8773521,-77.0204966,Arena,38.876359,-77.048358,2414.4
CapitalOne Arena Media Entrance,4.5,(24),38.8977493,-77.0201295,Arena,38.876359,-77.048358,3409.8
McDonough Arena,4.7,(55),38.9076464,-77.0774221,Arena,38.876359,-77.048358,4293.1
Westpost Outdoor Ice Skating formerly Pentagon Row,4.3,(156),38.8633738,-77.0630541,Arena,38.876359,-77.048358,1924.5
The Anthem,4.6,"(7,171)",38.8800674,-77.0260611,Arena,38.876359,-77.048358,1973.7
CareFirst Arena,4.4,(534),38.8469016,-76.9913962,Arena,38.876359,-77.048358,5920.6
capitol Arena,,·,38.9045361,-77.0323652,Arena,38.876359,-77.048358,3425.3
The Wharf Ice Rink,4.2,(71),38.8798389,-77.0268546,Arena,38.876359,-77.048358,1901.2
Capital One Arena,4.5,"15,84",38.8981675,-77.0208568,Arena,38.836359,-77.048358,7273.5
CareFirst Arena,4.4,53,38.8469016,-76.9913962,Arena,38.836359,-77.048358,5070.7
McDonough Arena,4.7,5,38.9076464,-77.0774221,Arena,38.836359,-77.048358,8316.5
Arena Stage at the Mead Center for American Theater,4.8,"1,74",38.8773022,-77.0201384,Arena,38.836359,-77.048358,5167.0
Carefirst Arena,4.5,3,38.8468564,-76.9910452,Arena,38.836359,-77.048358,5099.2
Arena Stage,4.4,2,38.8773521,-77.0204966,Arena,38.836359,-77.048358,5157.3
Bender Arena,4.4,14,38.9378426,-77.0900614,Arena,38.836359,-77.048358,11847.7
Westpost Outdoor Ice Skating formerly Pentagon Row,4.3,15,38.8633738,-77.0630541,Arena,38.836359,-77.048358,3262.3
CapitalOne Arena Media Entrance,4.5,2,38.8977493,-77.0201295,Arena,38.836359,-77.048358,7250.6
Renaissance Arlington Capital View Hotel,4.3,"1,01",38.8478104,-77.0514267,Arena,38.836359,-77.048358,1300.7
CareFirst Arena,4.4,53,38.8469016,-76.9913962,Arena,38.836359,-77.028358,3409.1
Capital One Arena,4.5,"15,84",38.8981675,-77.0208568,Arena,38.836359,-77.028358,6903.4
Carefirst Arena,4.5,3,38.8468564,-76.9910452,Arena,38.836359,-77.028358,3435.9
Arena Stage at the Mead Center for American Theater,4.8,"1,74",38.8773022,-77.0201384,Arena,38.836359,-77.028358,4607.9
McDonough Arena,4.7,5,38.9076464,-77.0774221,Arena,38.836359,-77.028358,8993.0
Arena Stage,4.4,2,38.8773521,-77.0204966,Arena,38.836359,-77.028358,4608.7
Bender Arena,4.4,14,38.9378426,-77.0900614,Arena,38.836359,-77.028358,12484.4
DC Armory,4.2,"1,19",38.8885417,-76.9754833,Arena,38.836359,-77.028358,7391.0
CapitalOne Arena Media Entrance,4.5,2,38.8977493,-77.0201295,Arena,38.836359,-77.028358,6863.3
Renaissance Arlington Capital View Hotel,4.3,"1,01",38.8478104,-77.0514267,Arena,38.836359,-77.028358,2369.2
Capital One Arena,4.5,"15,84",38.8981675,-77.0208568,Arena,38.856359,-77.048358,5223.0
Westpost Outdoor Ice Skating formerly Pentagon Row,4.3,15,38.8633738,-77.0630541,Arena,38.856359,-77.048358,1492.5
Arena Stage at the Mead Center for American Theater,4.8,"1,74",38.8773022,-77.0201384,Arena,38.856359,-77.048358,3375.2
CareFirst Arena,4.4,53,38.8469016,-76.9913962,Arena,38.856359,-77.048358,5043.5
Arena Stage,4.4,2,38.8773521,-77.0204966,Arena,38.856359,-77.048358,3356.7
McDonough Arena,4.7,5,38.9076464,-77.0774221,Arena,38.856359,-77.048358,6233.1
CapitalOne Arena Media Entrance,4.5,2,38.8977493,-77.0201295,Arena,38.856359,-77.048358,5210.9
Bender Arena,4.4,14,38.9378426,-77.0900614,Arena,38.856359,-77.048358,9752.9
